Country Name,Country Code,Series Name,Series Code,2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Dominica,DMA,Income share held by second 20%,SI.DST.02ND.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Income share held by third 20%,SI.DST.03RD.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Population, total",SP.POP.TOTL,68775,68782,68787,68755,68742,68888,68819,69371,70007,70075,70403,70823,71428,71995,72412,72737
Dominica,DMA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,5291.06959477137,5753.45040361753,5977.07542975504,5998.85768183587,5829.17996345719,5667.40694171145,5722.42682643231,6853.08374019593,6242.57095641936,6844.37166789373,6155.67854497876,6623.90769834249,7135.4395740232,6112.1445384736,..,..
Dominica,DMA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7407.93063625493,7934.64607484249,7841.27318767384,7897.69032712761,7881.52520243285,7781.5327622706,7711.44603797089,8013.75308524294,7724.04241057376,7929.80528358816,7370.43311670808,7586.64614100055,7936.3048182003,6566.36420769493,6978.47049678221,7359.88417526286
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,6126.84949580624,6661.46504737997,7109.9782527814,7182.40020254419,7288.49794777466,7054.87597689432,7240.67911908479,7498.91752183776,7724.04241057376,8223.04145029796,7408.09130082314,7833.19501250117,8561.58701121461,7003.46989117043,7668.15813216962,8414.53659276775
Dominica,DMA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,11570.1724107084,12392.8297404105,12246.9940872336,12335.1099271963,12309.8622178234,12153.687730068,12044.2218719671,12516.3840491873,12063.8956796634,12385.2690878926,11511.6064241415,11849.3015364933,12395.4204702077,10255.7609844121,10899.4145295657,11495.1304233169
Dominica,DMA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,8900,9780,9850,10130,10300,10040,10060,10820,10930,11710,11550,12150,12700,10990,12050,13540
Dominica,DMA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,16294.0021810251,17452.5311854846,17247.1542587989,17371.2457275834,17335.6899711966,17115.7531064917,16961.5949083829,17626.5298179354,16989.301069893,17441.88369604,16211.5250770564,16687.0931759457,17456.1796494372,14442.9474269046,15349.3896039331,16188.3223118908
Dominica,DMA,GDP per capita (current LCU),NY.GDP.PCAP.CN,16542.4936386768,17985.9556279259,19196.9412825098,19392.4805468693,19678.9444589916,19048.1651376147,19549.8336215289,20247.077308962,20854.9145085491,22202.2119158045,20001.8465122225,21149.6265337532,23116.2849302794,18909.3687061601,20704.026956858,22719.2488004729
Dominica,DMA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.3019415693594,7.11015618869033,-1.17677444321936,0.719489528083983,-0.204681673061273,-1.26869403565924,-0.900680192975955,3.92023812114483,-3.61516846835069,2.66392728155824,-7.05404668684338,2.93351857168791,4.60887025308973,-17.2616934692792,6.27601936250122,5.46557700081291
Dominica,DMA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9332.59888776275,10187.8809181854,10132.5238139,10328.0742198196,10521.0831482032,10245.1427621303,10470.2632741031,11179.8661383484,11327.0814065906,12159.6207660102,11511.6064241415,12134.1656882497,12921.1246600288,10830.2242206663,12027.0484845933,13572.9729784516
Dominica,DMA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,5920,6530,6720,6930,7140,7060,6910,7210,7030,7400,7380,7890,8240,7140,7790,8460
Dominica,DMA,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,11551.6856066214,..,..,..,..,..
Dominica,DMA,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,GNI per capita (current LCU),NY.GNP.PCAP.CN,15772.4449291167,17266.1830129976,18660.9388401878,19021.7438731729,19264.6417037619,18674.6603181977,18784.4926546448,19599.2777961973,20126.2502321196,21388.1056011416,20071.4855901027,21180.5543396919,22712.3213363386,19180.195604267,20736.8939152436,22659.0040331629
Dominica,DMA,GNI per capita (constant LCU),NY.GNP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,7454.16675263691,..,..,..,..,..,..,..
Dominica,DMA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,6242.57095641936,..,..,..,..,..,..,..
Dominica,DMA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Consumer price index (2010 = 100),FP.CPI.TOTL,91.2767643068643,97.0818951688037,97.0879759623044,100,101.131231365265,102.503351067868,102.45577757453,103.274655758634,102.403196345051,102.548420693136,102.85222335235,103.869628411641,105.43247529016,104.665858458043,..,..
Dominican Republic,DOM,Income share held by fourth 20%,SI.DST.04TH.20,19.8,20.2,19.8,20.8,20.6,20.6,19.9,21.5,20.9,20.8,20.6,20.4,21,21.7,21.5,..
Dominican Republic,DOM,Income share held by highest 20%,SI.DST.05TH.20,54.4,53.6,54.6,52.9,53.2,52,53.6,50.2,51.1,51.5,48.9,50.1,48.6,46.5,45.7,..
Dominican Republic,DOM,Income share held by lowest 20%,SI.DST.FRST.20,4.4,4.6,4.5,4.6,4.7,4.9,4.8,5.1,5,4.9,5.9,5.8,6,6.2,6.5,..
Dominican Republic,DOM,Income share held by second 20%,SI.DST.02ND.20,8.4,8.5,8.4,8.5,8.6,9,8.7,9.3,9.3,9,10.2,9.8,10.1,10.7,11,..
Dominican Republic,DOM,Income share held by third 20%,SI.DST.03RD.20,12.9,13,12.8,13.1,12.9,13.5,13,13.9,13.8,13.8,14.4,13.9,14.4,14.9,15.2,..
Dominican Republic,DOM,"Population, total",SP.POP.TOTL,9402206,9522948,9648061,9775755,9903737,10030882,10157051,10282115,10405832,10527592,10647244,10765531,10881882,10999664,11117873,11228821
Dominican Republic,DOM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,4163.79047847381,4659.26900463894,4617.54732144444,5070.41446994448,5373.62060440397,5540.4056134095,5557.6071259473,5870.75801777605,6231.48448824311,6515.84626811941,6739.56615851325,7123.86263084362,7279.79209080179,6310.52442705851,..,..
Dominican Republic,DOM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5272.8641029857,5373.09624455578,5353.59821277667,5724.30728118346,5827.38324306068,5909.86336668298,6120.99115429917,6472.84907518312,6838.9367346602,7209.99019028803,7461.65325672801,7894.95517925479,8205.14257811769,7571.78280780487,8410.6058297525,8732.08072434746
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,4676.07911069651,5053.33029118417,5002.1532330508,5509.56805406696,5859.38154480292,6049.47161121834,6171.29506392047,6533.67096798065,6838.9367346602,7191.06971254766,7513.49795078555,7947.1593538657,8173.34464573914,7167.91493205787,8476.7496882797,10120.5511632969
Dominican Republic,DOM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,11677.2541307516,11899.2276476721,11856.0474200601,12677.0175637642,12905.288988573,13087.9489899427,13555.5113586867,14334.733860885,15145.4694592907,15967.2022809286,16524.5338420587,17484.1217559257,18171.0609627655,16768.4261044255,18626.0786831182,19338.0151122624
Dominican Republic,DOM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,9540,10050,10090,10910,11300,11320,11760,12680,13960,15230,15740,17130,18080,16850,19530,21910
Dominican Republic,DOM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,155114.291061055,158062.866498903,157489.283846775,168394.604600872,171426.83802084,173853.194105962,180064.03824299,190414.806039419,201184.176661703,212099.628414551,219502.91766583,232249.561466127,241374.488172175,222742.649793666,247418.696024675,256875.672232499
Dominican Republic,DOM,GDP per capita (current LCU),NY.GDP.PCAP.CN,155114.291061055,174488.265661012,179936.783536091,202869.413380348,223169.691854701,237867.043695659,257926.212687127,284539.231656133,308063.318348787,331252.627637925,357149.302899417,393463.802844467,419250.555712698,405163.046507602,485049.082867183,557544.199751374
Dominican Republic,DOM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.0674209435771,1.90090507952465,-0.362882607935276,6.92448431266428,1.80067136186146,1.41538869475441,3.57246478499704,5.74838146329969,5.65574224309763,5.42560152292837,3.49047723780494,5.80704982687432,3.92893172690793,-7.71905867915002,11.0782763219647,3.82225610261922
Dominican Republic,DOM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10042.9091202133,10430.093008146,10458.8535944707,11317.472532971,11760.6418938012,11781.8868715091,12348.4253354838,13321.7670656573,14564.9469530273,15911.1543901247,16524.5338420587,17904.4502873475,18941.7167791279,17707.6878853385,20553.0995075054,22833.5257548031
Dominican Republic,DOM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4400,4730,4890,5280,5490,5730,5970,6260,6500,6780,7000,7680,7990,7170,8100,9050
Dominican Republic,DOM,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,11102.5545221968,11481.1700599961,11435.1252232795,12229.3941388956,12418.2253285468,12583.4988659466,12930.6876562833,13660.5790714562,14522.4199290792,15274.8344379597,15740.8793058567,16736.1905840541,17341.011964229,15993.16696967,17784.086314856,18653.2683612088
Dominican Republic,DOM,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,6.00385399196124,3.41016598515587,-0.401046552537395,6.9458698536948,1.54407640727435,1.33089497917129,2.75907991914917,5.64464500709063,6.30896284202056,5.18105462143986,3.05106330147073,6.32309834068201,3.61385332664175,-7.77258557539392,11.1980281865522,4.88741468616625
Dominican Republic,DOM,GNI per capita (current LCU),NY.GNP.PCAP.CN,147412.549618675,168149.385379401,173519.386019636,195610.433444783,214499.379405976,228460.792889399,245695.714651822,270784.931514577,295352.022779149,317018.403933207,340211.961489753,376485.906723969,400070.6180328,385507.335887714,460805.237704534,535105.91464112
Dominican Republic,DOM,GNI per capita (constant LCU),NY.GNP.PCAP.KN,147412.549618675,152439.562243622,151828.20863454,162373.998407492,164881.17700845,167075.572314854,171685.320880397,181376.34777338,192819.314158616,202809.38814586,208997.230959515,222212.331402388,230242.759132981,212346.943648222,236125.614251232,247666.052199947
Dominican Republic,DOM,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,5012.70873504947,5183.65042326706,5162.86157194896,5521.46721746295,5606.72289010319,5681.34248354362,5838.09526314516,6167.63501592548,6556.74881731167,6896.4575549272,7106.87284048709,7556.24739913831,7829.31909714135,7220.77857034538,8029.36338994118,8421.79167546682
Dominican Republic,DOM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,4659.49057526913,4814.65271253192,4943.03752797241,5223.80209805181,5212.53285146933,5295.40006185238,5368.09283817695,5667.80032859555,6231.48448824311,6608.5994366656,6703.45018918243,7034.253485209,7311.18634634428,6364.25086833555,..,..
Dominican Republic,DOM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,25.6,22.8,21,23.4,23.9,..
Dominican Republic,DOM,Consumer price index (2010 = 100),FP.CPI.TOTL,83.7906783329361,92.7098785547185,94.04689529053,100,105.796768092065,109.705426598742,115.005241966313,118.45383775457,119.444995914537,121.373036513831,125.353534364345,129.821678689518,132.172234898705,137.169709129879,148.476613026712,161.559024136759
Ecuador,ECU,Income share held by fourth 20%,SI.DST.04TH.20,19.4,20.6,20.8,20.5,21.7,21.6,21,21.2,21.3,21.4,21.5,21.2,21.5,21.2,21.2,21.3
Ecuador,ECU,Income share held by highest 20%,SI.DST.05TH.20,58,54.6,53.5,53.9,51,51.1,52.2,50.6,51.3,50.5,50.1,51,51,52.3,51.3,50.9
Ecuador,ECU,Income share held by lowest 20%,SI.DST.FRST.20,3.5,3.8,4.1,4.1,4.4,4.3,4.5,4.8,4.6,4.7,4.7,4.6,4.5,4.1,4.6,4.7
Ecuador,ECU,Income share held by second 20%,SI.DST.02ND.20,7.4,8.1,8.5,8.4,9,9,8.7,9.3,9.1,9.4,9.4,9.2,9.1,8.9,9,9.1
Ecuador,ECU,Income share held by third 20%,SI.DST.03RD.20,11.7,12.9,13.1,13,13.9,14,13.5,14,13.8,14.1,14.3,14,13.9,13.6,13.9,14
Ecuador,ECU,"Population, total",SP.POP.TOTL,14251835,14496797,14742766,14989585,15237728,15483883,15722989,15957994,16195902,16439585,16696944,17015672,17343740,17588595,17797737,18001000
Ecuador,ECU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2597.34910324059,3130.0373796046,3374.64868880985,3646.45139927224,4038.48363712697,4475.22977521802,4837.79239120507,5070.33336345063,4960.46255328615,4860.91232355303,4932.5013598772,4850.10455414176,4728.5355875544,4197.13098787097,..,..
Ecuador,ECU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5063.98447847376,5294.89931349652,5236.0536835699,5331.38377418858,5657.21301645404,5881.38116724978,6078.43956295669,6215.83809210677,6130.58667556768,5965.64327318051,6012.80331742787,5976.24534526558,5863.91056629908,5331.97661096757,5492.48927051545,5590.54163412359
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,3579.03224391806,4260.43318396471,4240.70259271564,4640.24634437845,5202.65645902066,5678.45572070003,6050.3546113274,6374.6314856366,6130.58667556768,6079.08873612077,6246.40425217932,6321.34940071717,6233.25816692363,5645.19928965332,5965.13287054416,6391.28248430643
Ecuador,ECU,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,9836.41910460756,10284.9542658843,10170.6509379627,10355.8226596754,10988.7221081401,11424.1523292447,11806.9238358507,12073.8104194928,11908.215784299,11587.8253010112,11679.4302342769,11608.4190498367,11390.2169659569,10356.9742017158,10668.7582914222,10859.2178291137
Ecuador,ECU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,8000,8670,8650,8980,9710,10150,10970,11530,10870,10860,11410,11560,11520,10650,11590,12630
Ecuador,ECU,GDP per capita (constant LCU),NY.GDP.PCAP.KN,3579.03224391806,3742.23409488317,3700.64423460292,3768.01992850369,3998.30368411879,4156.73723445211,4296.01063767201,4393.11870903072,4332.86623986734,4216.29049638418,4249.62142772953,4223.78363898881,4144.3896760445,3768.4389230635,3881.88318548588,3951.18287872896
Ecuador,ECU,GDP per capita (current LCU),NY.GDP.PCAP.CN,3579.03224391806,4260.43318396471,4240.70259271564,4640.24634437845,5202.65645902066,5678.45572070003,6050.3546113274,6374.6314856366,6130.58667556768,6079.08873612077,6246.40425217932,6321.34940071717,6233.25816692363,5645.19928965332,5965.13287054416,6391.28248430643
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.449299320479653,4.55994357811207,-1.1113644744221,1.82064769346837,6.11153231629918,3.96251917938639,3.3505462425089,2.2604243692314,-1.37151925896104,-2.6904994760865,0.790527393070477,-0.608002128663117,-1.87968820683531,-9.07131766962168,3.01037816290692,1.78520810472045
Ecuador,ECU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8330.83397706331,8877.78098746324,8835.38664603911,9104.36406319143,9861.50358079158,10304.8889975552,11142.6783620139,11708.6529969655,11071.2947208291,11068.8568481159,11679.4302342769,11887.4922454745,11873.2893067757,10937.1067659167,11772.5289641273,12822.1137763438
Ecuador,ECU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3310,3860,4070,4400,4880,5380,5800,6100,5980,5820,5890,6110,6100,5570,5960,6310
Ecuador,ECU,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,9444.17932482641,10034.1306258316,9965.5332640556,10209.0123017117,10818.6250355523,11248.7236610579,11622.4899719329,11882.9557527844,11697.3882785112,11370.2935970723,11406.4527550003,11287.6938820159,11053.2376199897,10079.8369621774,10496.9815287193,10693.2348391324
Ecuador,ECU,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,0.263022270753794,6.24671854180401,-0.683640310595194,2.4432113285328,5.97131941684918,3.97553870378336,3.32274418091458,2.24104973616281,-1.56162724269825,-2.79630524054495,0.31801428537716,-1.04115517361258,-2.07709621182921,-8.80647545341748,4.13840588996734,1.86961661193916
Ecuador,ECU,GNI per capita (current LCU),NY.GNP.PCAP.CN,3436.28423988911,4158.87543986441,4154.00407223448,4574.45439616907,5123.32566902362,5592.10012113886,5957.01771463428,6275.49371180363,6020.11897824524,5962.96311616139,6100.4101708672,6147.59370067782,6050.28108124315,5494.80200095573,5871.60378872887,6296.34575856897
Ecuador,ECU,GNI per capita (constant LCU),NY.GNP.PCAP.KN,3436.28423988911,3650.93924465135,3625.97995225957,3714.57030522351,3936.37916311183,4092.87144026901,4228.86708788286,4323.63810259854,4256.11899211268,4137.1049136924,4150.26149831898,4107.05083601078,4021.7434386781,3667.56958995149,3819.34850588069,3890.75568001449
Ecuador,ECU,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,4860.49379858451,5164.11516592392,5128.81119296411,5254.11888904967,5567.85911045583,5789.21150436413,5981.57219274623,6115.62220059016,6020.11897824524,5851.77807576952,5870.38756599904,5809.26772214453,5688.60364235285,5187.63815894683,5402.32368206688,5503.32642305753
Ecuador,ECU,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,3738.54676189425,4050.00211842726,4183.13873371684,4263.97669709261,4537.44836169665,4763.93297902109,5009.22638238175,5114.85637524586,4960.46255328615,4770.98828572523,4831.8754333273,4690.04970553377,4562.0146549638,4051.7641452646,..,..
Ecuador,ECU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,36.7,35.1,36,32.8,28.6,27.3,25.6,22.5,23.3,22.9,21.5,23.2,25,33,27.7,25.2
Ecuador,ECU,Consumer price index (2010 = 100),FP.CPI.TOTL,84.7132659206023,91.829261531734,96.5676223093752,100,104.474532657958,109.804532676033,112.793165848571,116.841560903266,121.476252276892,123.575683382786,124.09140868848,123.813315813595,124.142674729473,123.721989477427,123.886850743311,128.180979253477
"Egypt, Arab Rep.",EGY,Income share held by fourth 20%,SI.DST.04TH.20,..,20.8,..,21.1,..,21.2,..,..,20.6,..,21,..,20.8,..,..,..
"Egypt, Arab Rep.",EGY,Income share held by highest 20%,SI.DST.05TH.20,..,40.8,..,40.1,..,38.6,..,..,41.5,..,41,..,41.3,..,..,..
"Egypt, Arab Rep.",EGY,Income share held by lowest 20%,SI.DST.FRST.20,..,9.2,..,9.4,..,9.8,..,..,9.1,..,9,..,9,..,..,..
"Egypt, Arab Rep.",EGY,Income share held by second 20%,SI.DST.02ND.20,..,13,..,13.1,..,13.6,..,..,12.8,..,12.8,..,12.8,..,..,..
"Egypt, Arab Rep.",EGY,Income share held by third 20%,SI.DST.03RD.20,..,16.2,..,16.4,..,16.7,..,..,16,..,16.2,..,16.1,..,..,..
"Egypt, Arab Rep.",EGY,"Population, total",SP.POP.TOTL,82218755,83844783,85501064,87252413,89200054,91240376,93377890,95592324,97723799,99784030,101789386,103740765,105618671,107465134,109262178,110990103
"Egypt, Arab Rep.",EGY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1359.83525531952,1619.54187855578,1921.2033838423,2141.89685540439,2196.015234998,2611.40405611912,2643.65850217756,2768.89478053703,3047.6510209471,3013.73028109697,2037.36055603286,2082.90676640124,2484.36165544971,3022.16043367721,..,..
"Egypt, Arab Rep.",EGY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2974.68787147154,3125.74753014068,3208.4522674267,3305.88324712737,3290.76182775188,3288.79435495214,3283.74071995183,3301.20444348201,3370.38244716015,3444.26826192038,3517.58789456715,3635.42058228189,3769.03576994499,3835.78421489789,3896.84285281222,4088.89704539336
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,1586.47292057972,1941.89997269337,2212.21814788932,2509.77203417522,2645.6225349104,3059.13542779204,3088.8908340843,3196.86138078687,3370.38244716015,3331.61246134688,2439.96728439968,2531.20007864537,3017.25833578941,3571.5569065135,3886.7224983901,4295.40749561014
"Egypt, Arab Rep.",EGY,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,9298.0505364756,9770.22119807632,10028.7333042594,10333.2755662437,10286.0101966952,10279.8604215552,10264.0641579955,10318.6509217013,10534.8822044455,10765.8288009465,10995.0056689479,11363.3180205488,11780.9620965028,11989.5992514646,12180.4516452436,12780.7598676582
"Egypt, Arab Rep.",EGY,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7900,8460,8670,8850,8940,10260,10350,10060,10700,10450,10790,11360,11860,12290,13050,14590
"Egypt, Arab Rep.",EGY,GDP per capita (constant LCU),NY.GDP.PCAP.KN,30373.0397116231,31915.4338080202,32759.8902278076,33754.708892304,33600.3116946711,33580.2228207924,33528.6226989697,33706.9359846701,34413.2777400649,35167.688583421,35916.3184263632,37119.448656466,38483.7260449907,39165.2607998423,39788.6998005842,41749.6684366533
"Egypt, Arab Rep.",EGY,GDP per capita (current LCU),NY.GDP.PCAP.CN,9058.7603765102,10680.4498498136,12189.3219948701,13828.8439083054,15371.0669278294,18354.8125667522,19923.3458798437,22282.1238240845,25008.2377579283,27152.6415599771,35916.3184263632,44979.4253975282,52983.0563764621,57252.0572114115,60982.6759997407,70659.4533027868
"Egypt, Arab Rep.",EGY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.01808482067976,5.07816837248231,2.64591866388835,3.03669718542578,-0.45740935916686,-0.0597877604862731,-0.153662237734494,0.53182406954582,2.09553830616973,2.19220862672367,2.12874338092026,3.34981502229806,3.67537083093788,1.77096873118488,1.59181628823586,4.92845618453779
"Egypt, Arab Rep.",EGY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7830.48935148411,8385.94489564719,8663.00247168304,9033.34440516642,9178.85358944855,10506.9681019305,10623.7378888843,10306.9158926043,10890.2417857169,10593.7478005893,10995.0056689479,11636.4988438313,12280.6063924863,12661.181204072,13440.6194116398,15090.9908752257
"Egypt, Arab Rep.",EGY,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1460,1750,2010,2250,2430,2690,2870,3060,3160,3260,2940,2760,2690,3010,3520,4100
"Egypt, Arab Rep.",EGY,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,9382.9367383299,9851.84845087918,10036.6786365394,10130.4468876702,10017.3849301932,10036.4138757522,9993.02999955709,10067.8466869409,10348.8873906571,10617.980315283,10792.7584358104,11092.4997948904,11376.2141550951,11637.1611441194,11826.9103281802,12360.8163023859
"Egypt, Arab Rep.",EGY,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,5.44245407155421,4.99749412818431,1.87609651713325,0.934255788458245,-1.11606090758556,0.189959212824718,-0.432264718575738,0.748688709902083,2.79146785261162,2.60021115766354,1.64605805753735,2.77724513953213,2.55771345910094,2.29379462681311,1.63054529975915,4.51433180256294
"Egypt, Arab Rep.",EGY,GNI per capita (current LCU),NY.GNP.PCAP.CN,9140.5017018319,10769.64263835,12199.2205383549,13553.2125971118,14977.0358322877,17928.7248882008,19411.7549668342,21752.5727379533,24575.3782249092,26787.4092176874,35255.6570092681,43903.7779218227,51152.6169837907,55558.441680257,59202.1564131735,68323.1671566248
"Egypt, Arab Rep.",EGY,GNI per capita (constant LCU),NY.GNP.PCAP.KN,30650.3292326657,32182.0776363374,32785.8444740138,33092.1481238072,32722.8195951171,32784.979605634,32643.2617058066,32887.6581207418,33805.7065246591,34684.7262776403,35255.6570092681,36234.7930299682,37161.575208173,38013.9854235372,38633.8206761118,40377.8795294387
"Egypt, Arab Rep.",EGY,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,3002.90388767854,3152.9738331403,3212.12666540996,3242.13614471417,3205.95193063231,3212.04193168328,3198.15740766675,3222.10165110285,3312.04558287186,3398.16576166459,3454.10154299295,3550.03041021022,3640.83001581434,3724.34317908849,3785.07028174202,3955.94091322006
"Egypt, Arab Rep.",EGY,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,2529.06550729943,2556.8341432838,2665.06593120037,2723.91285262848,2728.16159490039,2807.83906863291,2833.40412474995,2866.87316431906,3047.6510209471,3118.54409581219,2879.52991557024,2922.85607853924,3025.59553577556,3161.99600647805,..,..
"Egypt, Arab Rep.",EGY,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,29.7,..,..,..
"Egypt, Arab Rep.",EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,67.9663872091587,80.4156759553908,89.8753703283582,100,110.064925987482,117.892445724817,129.056530012879,142.052800661666,156.784372636979,178.441948479442,231.094115427901,264.375055382558,288.572774376263,303.131077181708,318.936481308266,363.254813484487
El Salvador,SLV,Income share held by fourth 20%,SI.DST.04TH.20,20.5,20.8,20.5,21.5,21.3,21.3,20.7,21.4,21.4,21.9,22.2,22.1,21.9,..,22.7,22.7
El Salvador,SLV,Income share held by highest 20%,SI.DST.05TH.20,51.2,52.4,51.6,49.4,48.7,48.2,49.6,48,47.2,46.4,44.7,45.2,45.6,..,45,44.8
El Salvador,SLV,Income share held by lowest 20%,SI.DST.FRST.20,5.2,4.6,4.9,5.1,5.6,5.7,5.5,5.8,6.1,5.9,6.4,6.2,6.3,..,5.6,5.6
El Salvador,SLV,Income share held by second 20%,SI.DST.02ND.20,9.4,8.8,9.2,9.6,10,10.2,9.8,10.2,10.5,10.6,11,10.9,10.8,..,10.9,11
El Salvador,SLV,Income share held by third 20%,SI.DST.03RD.20,13.7,13.3,13.8,14.4,14.5,14.7,14.3,14.7,14.8,15.2,15.7,15.5,15.4,..,15.9,15.9
El Salvador,SLV,"Population, total",SP.POP.TOTL,6044131,6068099,6091188,6114034,6137349,6161289,6185642,6209526,6231066,6250510,6266654,6276342,6280217,6292731,6314167,6336392
El Salvador,SLV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2494.56352226007,2615.42456133344,2499.1218392496,2615.37600156347,2894.83134288097,2963.22009833939,2979.06331488447,3036.50588570023,3125.43443357589,3181.22814365762,3236.77026101175,3325.37825572738,3471.06538620116,3128.23044783046,..,..
El Salvador,SLV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3341.6169883105,3399.33187166838,3315.80158569628,3373.04381097889,3488.15001497165,3572.67142031631,3638.1627972478,3686.09556191783,3761.51368000275,3845.02249284043,3921.31586279722,4009.71655712472,4105.64616821665,3774.6661826535,4182.35207779397,4276.05215018957
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,2814.58988893523,2964.172140237,2889.68588721937,3017.3073947577,3304.97418347889,3471.05126865498,3555.16209958481,3638.51765819162,3761.51368000275,3870.31298246063,3986.04901435439,4145.86235103186,4280.28840404719,3961.72663347599,4664.31122268385,5127.32166823012
El Salvador,SLV,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,7343.91071563915,7470.75138942866,7287.17590355556,7412.97781116813,7665.94806116867,7851.70174167212,7995.63290628841,8100.97530349366,8266.72258317733,8450.25087729192,8617.92170824529,8812.20094749163,9023.0265751173,8295.62799199355,9191.60404921691,9397.52979358838
